"loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
580212,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",94864,"Divorced","Nova",10719.08,"Standard",2012,5,0,0
975918,"Canada","Quebec","Quebec City","G1B 3L5","Female","Bachelor",94864,"Divorced","Nova",10719.08,"Standard",2014,5,0,0
892199,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",57398,"Single","Nova",10720.42,"Standard",2017,7,0,0
588292,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",50920,"Married","Nova",10721.61,"Standard",2016,11,7,7
314558,"Canada","Quebec","Montreal","H4G 3T4","Male","Bachelor",71649,"Married","Nova",10722.06,"Standard",2014,9,2,2
309639,"Canada","Ontario","Thunder Bay","K8T 5M5","Male","Bachelor",87321,"Married","Nova",10732.51,"Standard",2018,7,0,0
512284,"Canada","Alberta","Calgary","T3E 2V9","Female","Bachelor",80529,"Divorced","Nova",10747.03,"Standard",2017,8,0,0
208940,"Canada","Ontario","Toronto","M2P 4F6","Male","Bachelor",54637,"Married","Nova",10808.07,"Standard",2014,5,0,0
106623,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",77314,"Married","Nova",10827.87,"Standard",2018,9,0,0
819055,"Canada","Ontario","Toronto","P2T 6G3","Female","Doctor",214092,"Divorced","Nova",10831.13,"Standard",2012,11,0,0
913060,"Canada","British Columbia","Vancouver","V6E 3D9","Male","Doctor",214092,"Divorced","Nova",10831.13,"Standard",2014,5,0,0
414661,"Canada","Quebec","Montreal","H3T 8L4","Female","High School or Below",73751,"Married","Nova",10839.51,"Standard",2015,11,7,7
970576,"Canada","Manitoba","Winnipeg","R6Y 4T5","Male","High School or Below",73751,"Married","Nova",10839.51,"Standard",2017,9,0,0
210226,"Canada","Quebec","Montreal","H4G 3T4","Female","Bachelor",81443,"Married","Nova",10852.96,"Standard",2016,2,0,0
987122,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","Bachelor",81443,"Married","Nova",10852.96,"Standard",2017,4,0,0
285982,"Canada","Saskatchewan","Regina","S1J 3C5","Male","Bachelor",75668,"Married","Nova",10856.01,"Standard",2012,5,0,0
553018,"Canada","Nova Scotia","Halifax","B3J 9S2","Male","Bachelor",75668,"Married","Nova",10856.01,"Standard",2018,5,0,0
341302,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",59152,"Divorced","Nova",10856.18,"Standard",2015,10,0,0
414033,"Canada","Nova Scotia","Halifax","B3J 9S2","Female","Bachelor",84048,"Single","Nova",10876.48,"Standard",2017,9,0,0
951546,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",84341,"Married","Nova",10914.2,"Standard",2017,5,0,0
588864,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","Bachelor",53433,"Married","Nova",10926.69,"Standard",2018,10,0,0
454985,"Canada","Manitoba","Winnipeg","R2C 0M5","Female","Bachelor",66423,"Married","Nova",10934.74,"Standard",2017,3,0,0
370539,"Canada","Ontario","Toronto","M2M 6J7","Female","Bachelor",47602,"Married","Nova",10937.18,"Standard",2013,12,0,0
966797,"Canada","Alberta","Edmonton","T3G 6Y6","Female","Bachelor",47602,"Married","Nova",10937.18,"Standard",2014,3,0,0
582244,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","Bachelor",76459,"Married","Aurora",6165.86,"Standard",2012,4,0,0
412944,"Canada","Quebec","Tremblant","H5Y 2S9","Male","Bachelor",51875,"Married","Aurora",6167.85,"Standard",2013,5,0,0
506418,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",98168,"Divorced","Aurora",7072.93,"2018 Promotion",2018,3,0,0
846732,"Canada","Ontario","Toronto","M2M 7K8","Female","Bachelor",105053,"Married","Aurora",6172.91,"Standard",2016,9,0,0
505522,"Canada","Ontario","Toronto","M2P 4F6","Female","Bachelor",76573,"Married","Aurora",6177.11,"Standard",2018,11,0,0
766091,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",76573,"Married","Aurora",6177.11,"Standard",2018,11,0,0
642020,"Canada","Ontario","Ottawa","K1F 2R2","Male","High School or Below",60355,"Married","Aurora",6182.62,"Standard",2018,5,0,0
988927,"Canada","British Columbia","Vancouver","V5R 1W3","Female","Bachelor",47288,"Divorced","Aurora",6185.34,"Standard",2015,3,12,12
417564,"Canada","Quebec","Tremblant","H5Y 2S9","Female","Master",127666,"Married","Aurora",6185.97,"Standard",2013,10,0,0
708337,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","Master",127666,"Married","Aurora",6185.97,"Standard",2017,9,0,0
703711,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",96575,"Divorced","Aurora",6186.5,"Standard",2018,1,0,0
836443,"Canada","Ontario","Ottawa","K1F 2R2","Female","Bachelor",104404,"Married","Aurora",6189.44,"Standard",2017,2,0,0
485557,"Canada","Ontario","London","M5B 3E4","Male","High School or Below",72423,"Married","Aurora",6190.32,"Standard",2014,5,0,0
840326,"Canada","Ontario","Ottawa","K1F 2R2","Male","High School or Below",68827,"Divorced","Aurora",6198.79,"Standard",2012,7,0,0
839362,"Canada","Alberta","Banff","T4V 1D4","Female","Bachelor",75827,"Married","Nova",3939.01,"Standard",2012,6,0,0
595658,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",53724,"Single","Nova",10960.94,"Standard",2013,3,0,0
144977,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",72656,"Divorced","Nova",10963.96,"Standard",2012,10,0,0
300836,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",72656,"Divorced","Nova",10963.96,"Standard",2015,8,0,0
408378,"Canada","Quebec","Tremblant","H5Y 2S9","Female","Bachelor",72656,"Divorced","Nova",10963.96,"Standard",2018,7,0,0
575089,"Canada","Quebec","Hull","J8Y 3Z5","Male","Bachelor",72656,"Divorced","Nova",10963.96,"Standard",2018,12,0,0
945974,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",72656,"Divorced","Nova",10963.96,"Standard",2017,1,0,0
947906,"Canada","British Columbia","Vancouver","V6E 3D9","Male","Bachelor",60352,"Married","Nova",10970.13,"Standard",2016,11,0,0
350587,"Canada","Nova Scotia","Halifax","B3J 9S2","Female","Bachelor",49588,"Divorced","Nova",10972.07,"Standard",2013,2,0,0
829263,"Canada","Quebec","Hull","J8Y 3Z5","Male","Bachelor",49588,"Divorced","Nova",10972.07,"Standard",2014,3,0,0
844949,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",49588,"Divorced","Nova",10972.07,"Standard",2016,2,11,11
296566,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",99897,"Married","Nova",10978.78,"Standard",2017,8,4,4
320980,"Canada","Alberta","Calgary","T3E 2V9","Female","Bachelor",101297,"Married","Nova",10979.1,"Standard",2017,12,0,0
409156,"Canada","Ontario","Toronto","M1R 4K3","Female","Bachelor",101297,"Married","Nova",10979.1,"Standard",2015,3,0,0
549444,"Canada","Alberta","Edmonton","T9G 1W3","Male","Bachelor",64507,"Married","Nova",10990.59,"Standard",2013,11,0,0
633749,"Canada","Ontario","Toronto","M2M 7K8","Female","Bachelor",64507,"Married","Nova",10990.59,"Standard",2013,1,0,0
401857,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",48683,"Married","Nova",11003.02,"Standard",2017,3,0,0
359275,"Canada","Saskatchewan","Regina","S6J 3G0","Female","Bachelor",69696,"Single","Nova",11009.13,"Standard",2013,2,0,0
457456,"Canada","Quebec","Montreal","H2Y 4R4","Female","Bachelor",69696,"Single","Nova",11009.13,"Standard",2013,2,0,0
532464,"Canada","British Columbia","Dawson Creek","U5I 4F1","Female","Bachelor",69696,"Single","Nova",11009.13,"Standard",2017,1,0,0
965254,"Canada","Ontario","Sudbury","M5V 1G5","Male","Bachelor",53119,"Married","Nova",3373.87,"2018 Promotion",2018,3,0,0
161045,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",59022,"Married","Nova",11029.93,"Standard",2014,10,8,8
443865,"Canada","Ontario","Toronto","P2T 6G3","Male","Bachelor",58083,"Married","Nova",11030.66,"Standard",2012,9,0,0
489394,"Canada","Quebec","Montreal","H2T 2J6","Male","Bachelor",64487,"Married","Nova",11044.11,"Standard",2018,7,0,0
675936,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",53637,"Single","Nova",11044.43,"Standard",2015,9,0,0
423844,"Canada","Ontario","Sudbury","M5V 1G5","Female","Bachelor",75059,"Divorced","Nova",11072.03,"Standard",2018,12,0,0
205156,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","Bachelor",50597,"Married","Nova",11084.61,"Standard",2012,11,0,0
455991,"Canada","British Columbia","Vancouver","V5R 1W3","Female","Bachelor",70746,"Married","Aurora",6225.02,"Standard",2018,11,0,0
625621,"Canada","Ontario","Toronto","P1W 1K4","Female","Bachelor",70746,"Married","Aurora",6225.02,"Standard",2015,1,0,0
603079,"Canada","British Columbia","Dawson Creek","U5I 4F1","Female","Doctor",279093,"Single","Aurora",6232.69,"Standard",2012,5,0,0
388448,"Canada","Ontario","Toronto","M2Z 4K1","Female","Bachelor",74173,"Single","Aurora",6236.02,"Standard",2014,12,0,0
832663,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",74173,"Single","Aurora",6236.02,"Standard",2017,3,0,0
839967,"Canada","Alberta","Peace River","T9O 2W2","Female","Bachelor",87286,"Married","Aurora",6242.6,"Standard",2013,9,0,0
151571,"Canada","Newfoundland","St. John's","A1C 6H9","Female","Bachelor",86016,"Married","Aurora",6243.09,"Standard",2018,1,0,0
570784,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","Bachelor",90521,"Single","Aurora",6245.44,"Standard",2015,4,0,0
170027,"Canada","Ontario","Toronto","P1L 8X8","Female","Bachelor",60890,"Married","Aurora",6245.58,"Standard",2016,5,0,0
292164,"Canada","Alberta","Calgary","T3E 2V9","Male","Bachelor",53939,"Married","Aurora",6262.66,"Standard",2013,8,0,0
738432,"Canada","Ontario","Toronto","M1R 4K3","Female","Bachelor",53939,"Married","Aurora",6262.66,"Standard",2016,11,0,0
902277,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","Bachelor",37897,"Married","Aurora",7355.35,"2018 Promotion",2018,4,0,0
352424,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",47153,"Married","Aurora",6273.17,"Standard",2012,6,0,0
100816,"Canada","Ontario","Ottawa","K1F 2R2","Female","Master",97497,"Divorced","Aurora",6273.91,"Standard",2013,3,0,0
986461,"Canada","Ontario","Sudbury","M5V 1G5","Female","Master",97497,"Divorced","Aurora",6273.91,"Standard",2017,10,0,0
221287,"Canada","British Columbia","Vancouver","V5R 1W3","Female","Bachelor",47291,"Single","Aurora",6277.84,"Standard",2016,5,0,0
653572,"Canada","Quebec","Montreal","H2Y 4R4","Female","Bachelor",89170,"Single","Nova",11093.72,"Standard",2013,6,0,0
600309,"Canada","Ontario","Toronto","P1L 8X8","Male","Bachelor",62468,"Married","Nova",3433.82,"2018 Promotion",2018,4,0,0
907209,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",64322,"Divorced","Nova",11121.62,"Standard",2015,1,0,0
147064,"Canada","Quebec","Montreal","H2Y 2W2","Male","Bachelor",56224,"Married","Nova",11160.08,"Standard",2012,12,0,0
194762,"Canada","Manitoba","Winnipeg","R2C 0M5","Male","Bachelor",56224,"Married","Nova",11160.08,"Standard",2012,9,0,0
227547,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",47084,"Single","Nova",11177.75,"Standard",2016,12,0,0
382271,"Canada","Ontario","Toronto","M2Z 4K1","Male","Bachelor",61997,"Divorced","Nova",11211.59,"Standard",2016,5,0,0
109495,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",82594,"Married","Nova",11218.44,"Standard",2014,1,0,0
784847,"Canada","Quebec","Montreal","H2Y 2W2","Female","Bachelor",103719,"Married","Nova",11277.72,"Standard",2015,8,0,0
716197,"Canada","Ontario","Toronto","M2Z 4K1","Female","Doctor",212544,"Married","Nova",3460.67,"2018 Promotion",2018,3,0,0
106037,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",94980,"Married","Nova",11281.52,"Standard",2013,3,0,0
873169,"Canada","Saskatchewan","Regina","S6J 3G0","Male","Bachelor",48269,"Married","Nova",11302.6,"Standard",2017,2,0,0
209249,"Canada","Quebec","Montreal","H2T 9K8","Female","Doctor",70755,"Divorced","Nova",11315.2,"Standard",2012,5,0,0
428903,"Canada","British Columbia","Victoria","V10 6T5","Male","Doctor",70755,"Divorced","Nova",11315.2,"Standard",2014,3,0,0
542296,"Canada","Ontario","Toronto","M2M 7K8","Male","Doctor",70755,"Divorced","Nova",11315.2,"Standard",2013,2,0,0
961639,"Canada","Alberta","Edmonton","T9G 1W3","Male","Doctor",70755,"Divorced","Nova",11315.2,"Standard",2016,1,0,0
868552,"Canada","Alberta","Banff","T4V 1D4","Female","Bachelor",60388,"Married","Nova",11318.09,"Standard",2018,8,0,0
529922,"Canada","Alberta","Edmonton","T9G 1W3","Female","Bachelor",89913,"Married","Nova",11318.13,"Standard",2016,6,0,0
919437,"Canada","British Columbia","Vancouver","V6E 3D9","Female","Bachelor",62415,"Single","Nova",11320.83,"Standard",2015,4,0,0
142855,"Canada","Quebec","Hull","J8Y 3Z5","Female","Bachelor",103804,"Married","Nova",11323.36,"Standard",2016,7,0,0
282472,"Canada","Ontario","Toronto","M1R 4K3","Male","Bachelor",94040,"Married","Nova",11365.27,"Standard",2018,10,0,0
612995,"Canada","Ontario","Ottawa","K1F 2R2","Male","Bachelor",74485,"Married","Nova",11389.94,"Standard",2015,5,0,0
165550,"Canada","Ontario","Toronto","M2Z 4K1","Male","Doctor",283184,"Married","Nova",11431.73,"Standard",2015,9,0,0
190052,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","Bachelor",65094,"Married","Nova",11463.99,"Standard",2013,10,0,0
797845,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",47291,"Single","Aurora",6277.84,"Standard",2015,11,0,0
391106,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",66788,"Married","Aurora",6278.76,"Standard",2014,3,0,0
519766,"Canada","Quebec","Hull","J8Y 3Z5","Female","Bachelor",66788,"Married","Aurora",6278.76,"Standard",2013,8,3,3
713132,"Canada","Alberta","Edmonton","T3G 6Y6","Male","Bachelor",55608,"Married","Aurora",6285.48,"Standard",2014,5,0,0
419648,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",68691,"Divorced","Aurora",6289.01,"Standard",2017,8,0,0
557469,"Canada","Quebec","Montreal","H2T 9K8","Female","Bachelor",68691,"Divorced","Aurora",6289.01,"Standard",2015,1,1,1
253601,"Canada","British Columbia","Vancouver","V6E 3D9","Female","Bachelor",49817,"Married","Aurora",6289.95,"Standard",2016,7,0,0
941170,"Canada","Ontario","Toronto","P1W 1K4","Male","Bachelor",49817,"Married","Aurora",6289.95,"Standard",2016,1,0,0
333680,"Canada","Ontario","Toronto","P2T 6G3","Female","Bachelor",97115,"Married","Aurora",6291.66,"Standard",2013,11,0,0
545917,"Canada","British Columbia","Vancouver","V6E 3D9","Male","Bachelor",97115,"Married","Aurora",6291.66,"Standard",2015,10,0,0
444060,"Canada","Ontario","Toronto","M8Y 4K8","Female","Bachelor",51354,"Married","Aurora",6292.74,"Standard",2017,10,0,0
572647,"Canada","Ontario","Trenton","K8V 4B2","Female","High School or Below",80501,"Single","Aurora",6300.44,"Standard",2017,9,0,0
489501,"Canada","New Brunswick","Moncton","E1A 2A7","Male","Bachelor",80895,"Married","Aurora",6314.49,"Standard",2016,6,1,1
193020,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",58844,"Married","Aurora",7356.01,"2018 Promotion",2018,4,0,0
146702,"Canada","British Columbia","Whistler","V6T 1Y8","Male","Bachelor",71633,"Married","Aurora",7385.36,"2018 Promotion",2018,2,0,0
719213,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","Bachelor",84400,"Divorced","Aurora",6333.03,"Standard",2013,11,0,0
178335,"Canada","Ontario","Toronto","M2M 7K8","Female","Bachelor",62630,"Single","Aurora",6364.9,"Standard",2012,12,0,0
150383,"Canada","British Columbia","Vancouver","V1E 4R6","Male","Bachelor",49125,"Divorced","Aurora",7478.31,"2018 Promotion",2018,4,0,0
263766,"Canada","Quebec","Montreal","H2T 9K8","Male","Bachelor",64373,"Married","Aurora",6366.23,"Standard",2016,7,0,0
475974,"Canada","Ontario","Toronto","M2P 4F6","Male","Bachelor",65094,"Married","Nova",11463.99,"Standard",2013,8,0,0
355906,"Canada","Ontario","Thunder Bay","K8T 5M5","Female","Bachelor",77373,"Single","Nova",11472.24,"Standard",2013,2,0,0
563076,"Canada","Ontario","Toronto","M2M 7K8","Male","Bachelor",80596,"Married","Nova",11473.48,"Standard",2016,5,0,0
894478,"Canada","Alberta","Edmonton","T3G 6Y6","Male","Bachelor",80596,"Married","Nova",11473.48,"Standard",2013,12,0,0
265975,"Canada","British Columbia","Whistler","V6T 1Y8","Female","High School or Below",52256,"Married","Nova",11513.36,"Standard",2012,11,0,0
545889,"Canada","British Columbia","Vancouver","V5R 1W3","Male","Bachelor",69119,"Divorced","Nova",11516.41,"Standard",2018,12,0,0
587867,"Canada","Alberta","Edmonton","T9G 1W3","Female","Bachelor",79208,"Married","Nova",11565.69,"Standard",2018,5,0,0
683487,"Canada","Quebec","Montreal","H2Y 2W2","Male","Bachelor",65489,"Married","Nova",11606.85,"Standard",2012,4,0,0
524586,"Canada","Quebec","Montreal","H2T 2J6","Female","Bachelor",62276,"Married","Nova",11610.25,"Standard",2017,8,0,0
632097,"Canada","British Columbia","Victoria","V10 6T5","Male","Bachelor",62276,"Married","Nova",11610.25,"Standard",2016,11,0,0
105335,"Canada","British Columbia","West Vancouver","V6V 8Z3","Male","Bachelor",53065,"Single","Nova",11611.95,"Standard",2014,10,0,0
681961,"Canada","Quebec","Montreal","H2T 2J6","Male","Bachelor",53065,"Single","Nova",11611.95,"Standard",2015,2,10,10
306676,"Canada","Ontario","Toronto","P1J 8T7","Male","Bachelor",89185,"Married","Nova",11619.92,"Standard",2013,7,0,0
255425,"Canada","British Columbia","Vancouver","V1E 4R6","Female","Bachelor",103494,"Married","Nova",11628.73,"Standard",2014,1,0,0
286942,"Canada","Alberta","Banff","T4V 1D4","Male","Bachelor",76899,"Married","Nova",11638.67,"Standard",2017,9,0,0
249693,"Canada","Ontario","Toronto","P1J 8T7","Male","High School or Below",71630,"Married","Nova",11638.9,"Standard",2012,6,0,0
849298,"Canada","New Brunswick","Moncton","E1A 2A7","Female","High School or Below",71630,"Married","Nova",11638.9,"Standard",2014,10,0,0
702915,"Canada","Nova Scotia","Halifax","B3C 2M8","Female","Bachelor",64373,"Married","Aurora",6366.23,"Standard",2016,7,0,0
979449,"Canada","Ontario","Sudbury","M5V 1G5","Male","Bachelor",64373,"Married","Aurora",6366.23,"Standard",2015,2,12,12
249270,"Canada","British Columbia","Kelowna","V09 2E9","Male","Bachelor",71638,"Divorced","Aurora",7486.07,"2018 Promotion",2018,3,0,0
142371,"Canada","British Columbia","West Vancouver","V6V 8Z3","Male","Bachelor",57150,"Single","Aurora",6369.26,"Standard",2014,8,0,0
887464,"Canada","Ontario","Sudbury","M5V 1G5","Male","Bachelor",57150,"Single","Aurora",6369.26,"Standard",2014,2,0,0
892517,"Canada","Ontario","Toronto","P1W 1K4","Female","Bachelor",57150,"Single","Aurora",6369.26,"Standard",2012,10,0,0
428130,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","Bachelor",52275,"Divorced","Aurora",6376.75,"Standard",2014,2,0,0
583165,"Canada","Quebec","Montreal","H2T 9K8","Male","Bachelor",96786,"Married","Aurora",6382.05,"Standard",2013,5,12,12
605343,"Canada","British Columbia","West Vancouver","V6V 8Z3","Male","Bachelor",96786,"Married","Aurora",6382.05,"Standard",2017,2,0,0
611667,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","Bachelor",68150,"Married","Aurora",7524.88,"2018 Promotion",2018,3,0,0
565811,"Canada","Quebec","Montreal","H2Y 4R4","Female","Bachelor",85081,"Married","Aurora",6395.35,"Standard",2016,4,0,0
